2,1,359.5949401855469,742.2349243164062,-1,-1,1,-1,-1,-1
3,1,381.01176142797345,742.2251596667983,-1,-1,1,-1,-1,-1
8,1,494.62463008623547,750.2492673662684,-1,-1,1,-1,-1,-1
9,1,526.3873358538291,750.1595839903808,-1,-1,1,-1,-1,-1
10,1,556.2334837303631,750.0385773699546,-1,-1,1,-1,-1,-1
11,1,590.2108795607867,754.7602196700498,-1,-1,1,-1,-1,-1
12,1,620.7239358753254,751.7063527862655,-1,-1,1,-1,-1,-1
79,2,781.4435998346032,452.166857140292,-1,-1,1,-1,-1,-1
80,2,793.78402886754,452.22920733872587,-1,-1,1,-1,-1,-1
81,2,802.4220549590607,452.06450055258824,-1,-1,1,-1,-1,-1
82,2,814.6128468383564,456.8870002706178,-1,-1,1,-1,-1,-1
83,2,823.4185287887029,463.37115311597336,-1,-1,1,-1,-1,-1
84,2,835.6357272332625,470.5776527124831,-1,-1,1,-1,-1,-1
85,2,844.5303631350363,477.8551903323229,-1,-1,1,-1,-1,-1
86,2,852.0075601040481,485.1560630527453,-1,-1,1,-1,-1,-1
93,2,942.9380458275227,557.6589067140354,-1,-1,1,-1,-1,-1
94,2,956.0113192534415,564.7242555969734,-1,-1,1,-1,-1,-1
95,2,970.0480753966939,567.5259599212092,-1,-1,1,-1,-1,-1
96,2,979.5891036335671,573.0169591552174,-1,-1,1,-1,-1,-1
97,2,992.1314836293044,574.9067567283116,-1,-1,1,-1,-1,-1
98,2,1005.6974481845116,579.8741792619547,-1,-1,1,-1,-1,-1
99,2,1015.0391543885544,581.6388878704081,-1,-1,1,-1,-1,-1
100,2,1032.167970922291,582.0900520912367,-1,-1,1,-1,-1,-1
101,2,1047.5837201536167,582.1401897438891,-1,-1,1,-1,-1,-1
102,2,1066.8953848336555,581.9505549176812,-1,-1,1,-1,-1,-1
103,2,1083.1195399581393,581.6955968813829,-1,-1,1,-1,-1,-1
104,2,1098.0849451856297,581.439900238385,-1,-1,1,-1,-1,-1
105,2,1112.6718204611432,581.429893343233,-1,-1,1,-1,-1,-1
106,2,1127.0176478841008,585.9012492756422,-1,-1,1,-1,-1,-1
107,2,1141.2135985346779,587.5476993624623,-1,-1,1,-1,-1,-1
108,2,1150.8720354331092,587.9785215241658,-1,-1,1,-1,-1,-1
109,2,1163.43770175321,583.3779483592891,-1,-1,1,-1,-1,-1
110,2,1172.270568568321,581.7283830331169,-1,-1,1,-1,-1,-1
111,2,1184.3945456377483,580.9128659778528,-1,-1,1,-1,-1,-1
112,2,1193.3229814395877,580.4958758472534,-1,-1,1,-1,-1,-1
113,2,1205.588771374987,575.7402767871357,-1,-1,1,-1,-1,-1
114,2,1219.0697478365162,573.9493369076182,-1,-1,1,-1,-1,-1
115,2,1233.0804223573373,573.134419057466,-1,-1,1,-1,-1,-1
116,2,1247.193617897044,568.2490337330229,-1,-1,1,-1,-1,-1
117,2,1266.0672553936229,566.1851114737052,-1,-1,1,-1,-1,-1
118,2,1286.7487148757896,561.0537178151196,-1,-1,1,-1,-1,-1
132,3,1568.0760241662542,549.8854044987619,-1,-1,1,-1,-1,-1
133,3,1575.0762853619938,551.4161167910125,-1,-1,1,-1,-1,-1
134,3,1576.8432676751443,551.7742731544624,-1,-1,1,-1,-1,-1
135,3,1577.1410165693846,551.7672361422058,-1,-1,1,-1,-1,-1
136,3,1576.9564258491598,556.6751851827506,-1,-1,1,-1,-1,-1
137,3,1576.736122721383,558.3647586280915,-1,-1,1,-1,-1,-1
138,3,1581.1614714221162,558.8799616187817,-1,-1,1,-1,-1,-1
